id,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average,Hardness
206,46.0,13.385996,23.0,4.0,48.7195,11.28095,2.545,1.765,0.965,0.4775399999999999,2.53985,2.5
207,60.0,9.773996,12.0,4.8,25.077338,12.30176,2.764,1.7420000000000002,0.98,0.49618,1.182,6.0
208,68.0,9.107996000000002,13.6,4.4,29.525338,11.11696,2.7380000000000004,1.7420000000000002,0.928,0.48502,1.38084,5.5
209,92.0,6.697992,9.2,4.8,18.439538,11.79886,2.805,1.656,0.8480000000000001,0.499726,0.5852,2.0
210,64.0,10.207996,12.0,4.0,24.50301875,11.1479375,2.705,1.7262499999999998,0.945,0.49463625,0.83076,6.0
211,180.0,11.463996000000002,9.0,4.8,18.439538,11.79886,2.675,1.656,0.836,0.499726,0.67383,3.8
212,58.0,6.332664,19.33333333333333,4.666666666666667,39.987666666666655,9.5408,2.33,1.88,1.106666666666667,0.4878333333333333,1.92725,6.3
213,100.0,15.593,50.0,4.0,117.386335,9.01375,2.295,2.045,1.36,0.42668,7.316,1.8
214,407.0,34.092963,13.0529411764706,4.878048780487805,29.15111217,11.220309756097562,2.6951219512195124,1.7104878048780487,0.8270529470529471,0.4957468292682927,2.06989,5.0
215,58.0,6.697992,13.333333333333334,4.666666666666667,27.12564571333333,11.956833333333336,2.5660000000000003,1.7658333333333334,0.8799999999999999,0.48802,1.27478,2.5
216,63.0,14.632,12.6,4.8,26.2038268,11.288,2.754,1.7420000000000002,0.8699999999999999,0.4907199999999999,1.22872,6.0
217,104.0,23.312328,17.333333333333332,5.166666666666667,39.568056,11.711716666666668,2.81,1.7266666666666668,0.8833333333333334,0.4865066666666666,2.0416,5.8
218,70.0,7.143328,10.571428571428571,4.571428571428571,20.323313857142857,10.967771428571426,2.685714285714285,1.737142857142857,0.9085714285714284,0.4939185714285714,0.82898,7.8
219,131.0,26.962328000000003,21.83333333333333,4.333333333333333,50.46236066666666,11.6284,2.706666666666667,1.8966666666666667,1.16,0.4705633333333334,6.7765,2.0
220,33.0,7.441332000000001,11.3,4.0,23.099694928,10.52605,2.495,1.785,0.8959999999999999,0.4775399999999999,1.8216,5.5
221,30.0,5.60439975,20.0,4.666666666666667,40.86454624999998,11.330441666666667,2.6253125,1.625,1.2375,0.4966916666666667,0.6415,6.8
222,94.0,11.35441075,15.5,5.0,33.739258,11.026725,2.8,1.725,0.8959999999999999,0.4862359999999999,3.8764,5.5
223,60.0,9.143996,12.0,4.8,25.077338,11.909720000000002,2.884,1.662,0.792,0.490932,1.83476,7.8
224,36.0,1.7,18.0,4.0,36.0685,8.2366,1.79,2.055,1.39,0.499,1.0608,4.0
225,92.0,7.558488000000001,13.9,4.65,29.680678624999995,11.100835,2.682,1.7775000000000003,0.945,0.491714,1.24952,6.3
226,83.0,5.62148,10.714285714285714,4.285714285714286,22.35173142857142,10.730085714285716,2.611428571428572,1.662857142857143,0.9085714285714284,0.4980028571428571,1.3513,5.0
227,100.0,7.558488000000001,8.4,4.8,16.862137999999998,11.33044,2.675,1.545,0.91,0.59185,0.45749,4.3
228,136.0,9.509324,9.666666666666666,4.666666666666667,19.397353333333328,11.711716666666668,2.6366666666666663,1.7366666666666666,0.9250000000000002,0.4960433333333333,0.83076,6.0
229,72.0,4.073996,14.4,4.2,29.568292,11.90626,2.8280000000000003,1.6310000000000002,0.86,0.4907199999999999,0.94127,6.3
230,114.0,19.382,22.8,5.6,49.204038,9.65936,2.3680000000000003,1.904,1.1840000000000002,0.45825,3.8764,1.8
231,151.0,22.98,50.33333333333334,4.333333333333333,121.02273333333332,8.054,2.043333333333333,2.0766666666666667,1.3633333333333333,0.4169199999999999,7.66667,1.8
232,66.0,4.542664,13.0,4.0,27.95135333333333,11.373216666666664,2.845,1.7233333333333334,0.9733333333333332,0.4722666666666666,1.11572,6.0
233,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.8525,0.495275,0.84233,7.0
234,185.0,27.104327,46.0,4.0,113.1572575,8.71425,2.24,1.91,1.185,0.4442925,7.01317,2.5
235,250.0,14.485992,12.0,4.8,25.023328,10.73364,2.694,1.6880000000000002,0.928,0.48827,0.93673,6.0
236,198.0,13.9558185,7.92,4.16,15.69310028,12.046624,2.7136,1.5460000000000005,0.7152,0.6164428000000001,0.53898,5.0
237,72.0,5.876907999999999,10.4,4.484848484848484,21.9893120372,10.945760606060604,2.627272727272727,1.705,0.911818181818182,0.5087960606060606,1.08186,3.5
238,60.0,12.417996,12.0,4.8,26.2038268,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.4927359999999999,1.89676,6.0
239,214.0,25.494,42.8,5.6,102.82756,9.1302,2.3080000000000003,1.88,1.104,0.45825,6.77608,2.0
240,80.0,7.734660000000001,10.0,5.0,20.255278375,11.026725,2.79,1.6725,0.914,0.495275,0.78135,2.8
241,78.0,4.542664,12.666666666666664,5.333333333333333,26.621686666666665,11.354766666666668,2.806666666666666,1.7516666666666667,0.92,0.4865066666666666,1.35155,5.8
242,90.0,1.7428315,5.0,4.0,10.59988,12.41584,2.518,1.394,0.6639999999999999,0.6497568000000001,0.6278,2.0
243,58.0,9.133,14.333333333333336,4.8,29.525338,11.290033333333335,2.545,1.727,0.8933333333333332,0.4722666666666666,1.96919,2.5
244,36.0,1.7428315,18.0,4.0,37.27215,8.65415,2.295,1.9,1.3,0.462985,2.74155,6.0
245,100.0,7.900992,10.0,4.8,20.213348778,11.33044,2.752,1.7630000000000003,0.946,0.491604,0.81244,6.0
246,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.736,0.91,0.495736,0.86021,5.5
247,100.0,8.229328,10.0,4.8,20.016938,11.64556,2.755,1.626,0.882,0.499726,0.8229,6.0
248,72.0,8.147992,12.0,4.8,24.808518,11.17714,2.644,1.736,0.944,0.4946015000000001,0.70329,5.8
249,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6880000000000002,0.91,0.4927359999999999,0.80625,5.5
250,40.0,2.3341635000000003,6.666666666666668,4.666666666666667,13.016128333333334,12.700466666666664,2.77,1.4766666666666668,0.6166666666666667,0.6637966666666667,0.11548,4.0
251,196.0,30.91,23.5,5.3,53.4902975,10.13144,2.279,1.8590000000000004,1.15,0.457149,3.87311,1.5
252,90.0,18.20589925,18.0,5.0,37.27215,11.79886,2.826,1.54375,0.8640000000000001,0.449615,2.54439,3.3
253,112.0,13.747992000000002,24.4,4.8,53.441338,11.91369,2.752,1.7,0.928,0.4775399999999999,4.86552,5.5
254,82.0,10.507072,21.0,4.0,47.3154225304,9.65936,2.165,2.01,1.12,0.4776649999999999,2.9768,2.8
255,74.0,11.354575,15.2,4.833333333333333,31.937418,11.223166666666666,2.55,1.7,0.9559999999999998,0.46833,1.22915,5.5
256,256.0,23.348983,12.8,5.6,26.1647257,10.9485,2.6500000000000004,1.6994,0.832,0.48502,2.18789,6.0
257,42.0,3.443996,8.4,4.8,16.862137999999998,11.95216,2.8360000000000003,1.598,0.8140000000000001,0.498666,0.66668,4.0
258,30.0,2.70174775,7.5,4.0,14.996859625,11.7051,2.6725000000000003,1.495,0.71,0.6184925,0.75516,3.8
259,72.0,8.107996000000002,12.8,4.8,24.808518,11.17714,2.7030000000000003,1.6980000000000002,0.892,0.4927359999999999,1.8688,6.8
260,440.0,29.7114645,7.568965517241379,4.2586206896551735,14.061797586206897,12.261489655172417,2.735217391304348,1.4363227513227517,0.6259788359788361,0.7494428571428572,0.2061,3.5
261,100.0,7.558488000000001,10.0,4.6,20.3920334,12.0034,2.708,1.7,0.8800000000000001,0.498666,0.75249,6.0
262,112.0,11.354575,30.66666666666667,2.6666666666666665,72.2365,9.101866666666666,2.4133333333333336,1.913333333333333,1.2133333333333332,0.46833,3.05125,5.5
263,147.0,21.75939575,13.954545454545457,4.886363636363637,29.01870756027273,11.247495454545453,2.702272727272728,1.7135185185185184,0.937878787878788,0.5148824444444444,2.22761,4.0
264,100.0,3.18390975,8.333333333333334,4.333333333333333,16.583821666666665,10.296858333333333,2.595,1.5508333333333333,0.95,0.5654908333333334,0.53649,5.5
265,74.0,8.885992,14.8,5.0,32.059,11.2603,2.684,1.7880000000000005,0.914,0.4820359999999999,1.9368,7.0
266,86.0,7.4428315,8.6,5.0,17.7903568,12.3734,2.866,1.662,0.642,0.491678,0.80362,2.5
267,74.0,4.663996,7.4,4.2,14.610803,12.39211,2.77,1.5509999999999995,0.708,0.5982450000000001,0.6698,2.8
268,90.0,11.463996000000002,18.0,5.6,39.568056,12.0863,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.476196,2.6772,2.5
269,92.0,19.334,30.66666666666667,4.0,68.56273,9.152733333333334,1.9666666666666663,1.9,1.1933333333333334,0.4463566666666667,6.78667,5.5
270,120.0,8.962995000000003,12.0,4.8,24.50301875,10.93895,2.705,1.7262499999999998,0.945,0.4927359999999999,1.3124,5.0
271,108.0,9.683996,11.6,4.8,24.50301875,11.023840000000002,2.865,1.717,0.836,0.4927359999999999,1.8216,6.0
272,198.0,9.1488245,4.814814814814816,3.45945945945946,8.462066620620691,13.266033333333334,2.065,1.394,0.5745945945945945,0.7707548148148149,0.0,2.0
273,70.0,6.071576,10.0,4.571428571428571,20.323313857142857,11.63035714285714,2.68,1.6314285714285717,0.8714285714285713,0.4939185714285714,0.70884,7.8
274,440.0,46.387964,10.0,4.8478260869565215,20.92187185304348,10.880526086956522,2.735217391304348,1.7006521739130436,0.89,0.4933376086956522,0.86684,7.0
275,222.0,5.401996,8.96,4.8,17.790440179910046,11.8776349999998,2.644,1.7080000000000002,0.792,0.5368794,0.75041,6.0
276,80.0,1.7431599999999998,10.0,4.0,20.3920334,11.026725,2.85,1.6725,0.8525,0.491678,0.8506,7.0
277,66.0,7.734660000000001,10.0,5.0,20.255278375,11.33044,2.6725000000000003,1.705,0.8800000000000001,0.495275,0.77105,5.5
278,58.0,7.558488000000001,10.4,4.8,20.2988926326,11.023840000000002,2.644,1.743,0.86,0.499514,0.53914,7.8
279,84.0,7.775328000000002,42.0,4.0,98.3407975,9.1985,2.03,1.955,1.2999999999999998,0.429675,0.77525,3.5
280,128.0,4.03,12.8,4.8,26.385218,11.38168,2.81,1.7400000000000002,1.02,0.49282,0.41631,5.5
281,58.0,8.147992,14.6,4.8,30.341818,11.39875,2.53,1.732,0.914,0.4822649999999999,2.42074,6.0
282,232.0,33.20565499999999,11.6,4.0,24.085483,12.22274,2.68,1.592,0.7380000000000001,0.5900399999999999,1.8013,5.0
283,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6310000000000002,0.91,0.495736,0.86614,2.8
284,46.0,7.134331999999999,12.0,4.8,24.808518,11.33044,2.675,1.745,0.945,0.499514,1.03213,6.0
285,120.0,13.747992000000002,12.6,4.6,24.808518,10.73364,2.752,1.598,0.8140000000000001,0.481478,1.4486,6.0
286,108.0,11.874,10.0,4.8,20.322035645125,11.1238168,2.89,1.6800000000000002,0.914,0.5471092857142859,0.74838,6.0
287,114.0,8.841328,9.2,4.8,18.60817185,12.30176,2.705,1.5419999999999998,0.703,0.5900399999999999,0.1391,6.5
288,214.0,34.30139975,24.5,5.5,58.30341800000001,11.61422,2.705,1.765,0.945,0.467568,3.1504,2.5
289,90.0,11.463996000000002,18.0,5.6,39.568056,12.0863,2.8680000000000003,1.6520000000000004,0.8640000000000001,0.476196,2.6108,1.5
290,58.0,9.133,23.0,4.0,48.7195,9.8771,2.115,1.905,1.12,0.4776649999999999,3.88539,5.5
291,46.0,4.243996,13.6,4.0,28.90865937845,10.2719,2.805,1.700000000000005,0.8800000000000001,0.47888,1.05428,6.8
292,68.0,3.253996,13.5,4.25,29.568292,10.754975,2.6,1.6800000000000002,0.96,0.481478,0.96381,5.5
293,166.0,13.477328,9.5,5.0,19.14036490625,11.26033125,2.786875,1.765,0.84375,0.4820359999999999,1.37405,6.0
294,100.0,8.147992,10.0,4.8,20.2988926326,12.04083,2.675,1.6309999999999998,0.91,0.498666,0.8148,6.0
295,136.0,10.837324,22.83333333333333,4.0,49.50308166666667,11.47577,2.7433333333333336,1.7516666666666667,0.825,0.4737466666666667,2.70793,3.8
296,112.0,13.355328,12.666666666666664,4.666666666666667,26.621686666666665,11.354766666666668,2.754666666666667,1.7166666666666668,0.9733333333333332,0.4865066666666666,1.80922,6.0
297,82.0,12.397992,21.8,5.6,49.204038,11.82448,2.8680000000000003,1.6800000000000002,0.8800000000000001,0.489486,2.9768,3.5
298,138.0,12.421,12.6,4.8,26.1647257,10.600980000000002,2.7060000000000004,1.6780000000000002,0.8800000000000001,0.498454,2.015,5.5
299,78.0,5.8963280000000005,9.714285714285714,4.571428571428571,19.436531714,10.50705714285714,2.657142857142857,1.7542857142857142,0.9642857142857144,0.4966602142857143,0.82602,7.8
300,46.0,32.91,23.0,4.0,49.496,10.347,2.53,1.855,1.11,0.4679350000000001,10.97,2.5
301,239.0,15.751995999999998,11.3,4.8,24.808518,11.11696,2.6625,1.656,0.8724999999999999,0.491678125,0.82121,3.5
302,62.0,9.773996,13.6,4.0,27.188418,10.79886,2.657142857142857,1.654,0.945,0.490654,1.96919,6.5
303,129.0,14.22,23.5,5.166666666666667,49.50308166666667,10.600983333333332,2.18,1.913333333333333,1.0266666666666666,0.4709133333333334,1.34593,6.0
304,277.0,44.191,27.04761904761905,5.428571428571429,64.58836409495238,11.595571428571429,2.857619047619047,1.6900000000000002,0.9642857142857144,0.4672857142857143,3.90755,3.8
305,66.0,3.253996,6.666666666666668,4.166666666666667,13.016128333333334,12.700466666666664,2.6,1.4766666666666668,0.6166666666666667,0.6637966666666667,0.75249,5.0
306,82.0,15.55,41.0,4.0,95.225235,9.08885,2.2225,1.9,1.37,0.462985,7.66667,2.5
307,20.0,9.014328,10.0,4.666666666666667,20.9940862215,11.223166666666666,2.8480000000000003,1.7166666666666668,0.88,0.4865066666666666,0.77525,6.5
308,114.0,22.81264,48.0,3.5,118.019,9.251425,2.205,1.907,1.1800000000000002,0.4576149999999999,6.313,3.8
309,126.0,13.477328,12.125,5.0,24.50301875,11.20276,2.745,1.767,0.91,0.47907,1.96919,6.5
310,96.0,11.463996000000002,12.0,4.8,24.808518,11.28095,2.7380000000000004,1.7380000000000002,0.928,0.48502,1.17448,6.0
311,108.0,7.134331999999999,12.2,4.8,26.2038268,10.2719,2.7060000000000004,1.767,0.91,0.498984,1.75184,6.0
312,127.0,17.053984,31.0,4.0,70.86454624999998,9.273855,1.985,1.99,1.1925,0.4576149999999999,0.36822,5.8
313,114.0,11.437322,45.0,5.0,111.599515,10.5174,2.62,1.7795,1.0366666666666668,0.447885,5.0988,2.5
314,144.0,9.577996,15.5,4.0,35.468537,11.288,2.684,1.7,0.8959999999999999,0.4820359999999999,1.92725,5.0
315,96.0,8.42666,12.0,4.75,24.50301875,11.1479375,2.705,1.775,0.945,0.49463625,1.03196,5.0
316,60.0,4.075328000000002,10.0,5.0,20.077018,11.63995,2.901666666666667,1.73,0.91,0.4969053846153847,0.76025,6.8
317,126.0,26.090000000000003,13.6,4.8,29.568292,11.023840000000002,2.743,1.7262499999999998,0.914,0.48502,2.53985,6.0
318,64.0,10.502995,32.6,4.8,72.2365,11.38168,2.352,1.91,0.964,0.4743239999999999,5.80644,3.0
319,126.0,4.6148215000000015,7.411764705882352,3.7647058823529416,14.643973529411769,12.484211764705885,2.6558823529411764,1.486470588235294,0.6964705882352941,0.6712364705882353,0.5852,2.8
320,100.0,8.836996000000001,10.0,5.0,20.213348778,12.30176,2.904,1.743,0.8959999999999999,0.495736,0.51006,2.5
321,144.0,17.053984,22.8,5.6,50.1811,10.600980000000002,2.18,1.7280000000000002,0.8800000000000001,0.474714,4.8568,3.8
322,66.0,25.982135500000005,27.6,4.3,65.56541800000001,10.75912,2.298,1.8590000000000004,1.028,0.457149,5.00311,3.0
323,42.0,4.03,8.4,4.8,16.862137999999998,11.95216,2.8360000000000003,1.598,0.8140000000000001,0.498666,0.53275,4.0
324,55.0,11.874,23.5,4.5,50.54252,9.0872,2.24,1.88,1.13,0.4743239999999999,2.8386,3.0
325,190.0,26.962328000000003,14.333333333333336,4.5,34.47077916666667,11.217766666666668,2.775,1.7100000000000002,0.889,0.4796891666666667,1.8216,5.5
326,128.0,12.84,12.0,4.8,26.2038268,12.20004,2.684,1.5419999999999998,0.703,0.4927359999999999,1.42262,4.5
327,93.0,10.584328,14.333333333333336,4.666666666666667,31.937418666666662,11.711716666666668,2.8266666666666667,1.7166666666666668,0.9333333333333332,0.4989183333333333,1.43926,5.8
328,58.0,11.874,19.33333333333333,6.0,39.987666666666655,9.0432,2.44,1.88,1.14,0.4776649999999999,3.492,5.8
329,790.0,105.514,39.5,5.2,93.78445,10.75912,2.655,1.8115625,1.028,0.447885,5.00311,3.0
330,36.0,8.775328,18.0,4.0,37.346215,10.347,2.675,1.745,0.905,0.499726,0.77561,5.5
331,64.0,10.207996,12.8,4.8,26.385218,11.38168,2.81,1.75,0.86,0.49282,1.10402,5.5
332,214.0,40.747992,22.0,3.2,54.27519833333333,9.350333333333332,2.248333333333333,1.906666666666667,1.16,0.4729766666666666,5.97378,2.8
333,106.0,8.283996,10.7,4.7,21.9893120372,10.98774,2.502,1.7080000000000002,0.928,0.4960699999999999,0.86102,6.0
334,92.0,19.334,31.0,4.0,70.86454624999998,8.21315,1.97,1.93,1.1800000000000002,0.4576149999999999,6.17571,1.5
335,100.0,8.903332,10.0,4.0,20.0468,10.629,2.675,1.735,0.905,0.48855,1.0359,5.5
336,100.0,7.441332000000001,10.0,4.818181818181818,20.994141190090907,10.2719,2.455,1.87,0.9145454545454544,0.4953568181818182,0.99413,2.3
337,92.0,6.697992,9.2,4.8,18.439538,11.79886,2.934,1.656,0.8480000000000001,0.4991960000000001,0.69207,3.5
338,42.0,4.043996,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498984,0.85728,6.5
339,228.0,24.409986,28.5,5.5,68.16233625,11.6104,2.8487500000000003,1.788125,0.94625,0.468765,2.6772,2.5
340,220.0,41.181992,24.33333333333333,4.666666666666667,56.98088711111112,11.252966666666666,2.7466666666666666,1.7633333333333334,0.9666666666666668,0.4737466666666667,4.52755,6.3
341,176.0,14.091992,10.6,4.8,20.077018,11.023840000000002,2.755,1.736,0.91,0.498454,0.8117,6.0
342,144.0,32.335992,24.0,5.6,53.4902975,9.273855,2.3080000000000003,1.904,1.1800000000000002,0.448895,4.74,1.8
343,515.0,36.025984,10.3,4.8,20.2988926326,11.139125000000002,2.629749999999995,1.7880000000000005,0.892,0.4927359999999999,0.84049,5.5
344,58.0,9.44,13.666666666666664,4.666666666666667,29.97368416666667,9.350333333333332,2.1566666666666667,1.89,1.2,0.4878333333333333,1.05095,5.3
345,68.0,3.555328,10.333333333333334,5.333333333333333,22.68885333333333,11.824266666666665,2.89,1.6983333333333337,0.89,0.49968,0.86724,3.5
346,90.0,7.7361595,8.181818181818182,4.909090909090909,16.368812454545456,12.578381818181818,2.709090909090909,1.31,0.7363636363636363,0.5860418181818182,0.62515,2.8
347,116.0,10.207996,12.2,4.4,24.75087845,11.2184,2.7030000000000003,1.662,0.948,0.49512,1.2188,6.0
348,38.0,4.073996,10.75,5.75,21.9893120372,12.18425,2.7275,1.9,0.75,0.498984,0.85728,5.5
349,74.0,13.355328,24.66666666666667,4.333333333333333,55.30459633333333,11.444633333333336,2.861666666666667,1.7233333333333334,0.9666666666666668,0.4704,3.89105,5.5
350,105.0,12.397992,10.5,5.2,21.5029424,11.79886,2.805,1.656,0.8480000000000001,0.491678,3.11002,3.5
351,82.0,10.507072,41.0,4.0,93.8846,9.695,2.445,1.98,1.265,0.436875,5.97378,2.5
352,74.0,13.35,21.0,3.0,43.952,9.1302,2.24,2.055,1.12,0.47888,1.00843,2.0
353,80.0,1.7401675,13.333333333333336,4.666666666666667,27.44881366633333,10.6397,2.545,1.7533333333333332,0.98,0.486658,0.75755,5.5
354,574.0,68.346642,7.4,4.0,15.10485580681818,12.089745454545454,2.7384090909090912,1.539090909090909,0.7363636363636363,0.6324702272727273,0.52548,3.3
355,106.0,13.053996,11.2,4.8,24.50301875,10.78917,2.684,1.8590000000000004,0.958,0.4927189999999999,1.9156,6.5
356,58.0,7.900992,11.8,4.8,22.521871850000004,10.89726,2.755,1.754,0.972,0.49282,0.86684,6.5
357,36.0,0.9143328,18.0,4.0,37.27215,9.05335,2.045,2.01,1.3,0.4789899999999999,0.91457,2.0
358,122.0,13.385996,12.2,4.8,24.085483,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.00627,6.0
359,46.0,11.775328000000002,23.5,4.333333333333333,49.50308166666667,11.408266666666668,2.7266666666666666,1.7658333333333334,0.98,0.478705,4.45167,6.0
360,93.0,20.36,31.66666666666667,5.0,69.59212799999999,9.152733333333334,1.9666666666666663,1.88,1.1933333333333334,0.4463566666666667,3.958,4.8
361,100.0,15.43,50.0,4.0,117.386335,9.01375,2.295,2.045,1.36,0.42668,1.37165,2.5
362,564.0,37.304296,5.5,3.333333333333333,10.93022354222222,13.54915,2.6844444444444444,1.388888888888892,0.7244444444444444,0.6061694444444444,0.85549,3.8
363,118.0,14.632,11.8,4.8,23.099694928,11.43734,2.694,1.7630000000000003,0.8959999999999999,0.4941109999999999,0.81244,6.0
364,61.0,10.048324,13.422222222222222,4.5,27.870470666666662,10.296858333333333,2.6211111111111114,1.775,0.98,0.4831422222222222,1.31763,3.8
365,50.0,3.253996,10.0,4.8,20.016938,12.30176,2.774,1.714,0.882,0.491714,1.43926,3.0
366,60.0,4.9043280000000005,10.333333333333334,4.666666666666667,20.325236749666672,11.533816666666668,2.9266666666666663,1.6725,0.8150000000000001,0.4943616666666666,0.70884,6.0
367,126.0,26.090000000000003,31.5,4.25,70.92449475,9.3117,1.9775,1.8875,1.1949999999999998,0.4448824999999999,6.78733,5.8
368,790.0,105.514,39.5,5.0,93.78445,10.5174,2.279,1.7795,1.045,0.447885,5.50017,2.0
369,151.0,20.36,50.33333333333334,4.333333333333333,121.02273333333332,8.604266666666666,2.22,2.0066666666666664,1.2533333333333334,0.42632,7.715,3.5
370,116.0,13.385996,23.0,4.8,49.204038,10.78917,2.684,1.8590000000000004,0.974,0.489272,3.26959,3.5
371,593.0,42.191,12.5,4.0,26.151515,11.64556,2.81,1.7400000000000002,0.86,0.49282,0.38618,6.0
372,98.0,8.885992,9.8,4.6,19.8565257,10.89726,2.648,1.626,0.912,0.49512,0.7176,6.0
373,126.0,26.090000000000003,31.1,5.6,69.51219,9.65936,1.95,1.7420000000000002,1.185,0.4442925,6.77608,2.3
374,30.0,1.7,6.0,3.0,11.663548,11.70255,2.502,1.3186666666666669,0.5283333333333333,0.7623686666666668,0.13641,2.5
375,192.0,38.191,48.0,4.0,111.34115,9.6769,2.24,2.0975,1.1800000000000002,0.448895,9.54775,2.3
376,100.0,8.885992,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.492719,0.87554,6.5
377,100.0,7.558488000000001,10.0,4.8,20.255278375,12.0034,2.79,1.6725,0.836,0.4991960000000001,0.7768,5.5
378,80.0,6.4441595,8.333333333333334,4.4444444444444455,17.994228864222222,11.711716666666668,2.68,1.625,0.8183333333333332,0.5485311111111112,0.7958,5.8
379,80.0,6.25674375,10.0,5.0,20.255278375,11.7051,2.79,1.6725,0.8525,0.495275,0.8159,7.5
380,110.0,23.193328,15.714285714285715,4.285714285714286,33.075874285714285,11.63035714285714,2.225714285714285,1.7385714285714289,0.9185714285714284,0.4841114285714286,3.01757,3.0
381,225.219,21.553374,17.751950815795695,4.522266887365019,39.46165590683376,10.597485336538464,2.63549302435564,1.7820479786761445,1.0110528653931588,0.4770680893828328,1.7909,5.0
382,46.0,8.903332,23.0,4.0,49.496,10.629,2.675,1.745,0.905,0.47907,4.44055,2.5
383,41.0,7.4428315,11.6,4.8,24.808518,13.2773,2.675,1.775,0.964,0.490654,1.8288,6.0
384,185.0,26.254656,31.5,4.666666666666667,69.59212799999999,9.65936,2.94,1.9,1.1933333333333334,0.4463566666666667,6.78667,3.3
385,100.0,5.62148,10.0,4.16,20.9941265318,12.59399,2.7136,1.5460000000000005,0.7152,0.6164428000000001,0.61805,2.5
386,165.0,30.2908235,22.0,4.666666666666667,54.026915,11.373216666666664,2.8316666666666666,1.7583333333333335,0.9816666666666668,0.4824516666666666,3.1504,3.8
387,242.0,26.962328000000003,12.0,4.2,24.88692185,11.8264,2.58,1.7420000000000002,0.956,0.483071455,1.50857,4.8
388,74.0,14.632,24.0,4.0,53.4902975,10.347,2.205,1.825,1.12,0.47888,2.42074,3.8
389,63.0,9.773996,12.6,4.8,26.1647257,11.20276,2.675,1.767,0.91,0.496167,1.4092,6.0
390,40.0,1.7431599999999998,6.666666666666668,4.0,13.016128333333334,12.700466666666664,2.77,1.4766666666666668,0.6166666666666667,0.6637966666666667,0.0,5.0
391,86.0,8.841328,14.333333333333336,4.0,30.61252,10.6397,2.043333333333333,1.7283333333333335,0.9166666666666666,0.4881633333333333,1.83476,5.5
392,64.0,10.65,32.0,4.0,72.2365,9.6769,2.135,1.98,1.285,0.447985,5.54333,2.5
393,122.0,13.747992000000002,12.8,4.8,24.0096,11.909720000000002,2.495,1.626,0.945,0.4927359999999999,1.02048,6.8
394,64.0,13.385996,23.0,4.0,55.64164,9.01375,2.22,1.908,1.224,0.4743239999999999,4.74,3.3
395,200.0,17.053984,7.5,4.25,15.69310028,12.18425,2.0200000000000005,1.495,0.71,0.6164428000000001,0.64563,4.8
396,100.0,7.558488000000001,10.0,4.8,20.185395713333328,10.909175,2.757,1.714,0.91,0.4978194999999999,0.87554,5.5
397,100.0,13.747992000000002,10.0,4.8,20.2988926326,11.107295,2.755,1.7200000000000002,0.8800000000000001,0.495329,0.74876,5.5
398,127.0,23.551332,10.0,4.5,22.212725,11.139125000000002,2.7065,1.5475,0.86,0.496379,1.07245,2.3
399,72.0,30.91,18.0,5.2,39.568056,11.43734,2.884,1.7880000000000005,0.946,0.4957955,2.43755,5.5
400,166.0,20.855328,13.0,4.666666666666667,29.97368416666667,10.296858333333333,2.7383333333333337,1.7400000000000002,0.9483333333333334,0.48752,2.2928,6.0
401,43.0,7.876747749999999,10.75,4.0,22.212725,12.18425,2.7275,1.545,0.75,0.61443,1.79459,4.0
402,86.0,5.203996,9.8,3.2,18.01515585,12.0863,2.624,1.598,0.782,0.5568782,1.02048,1.5
403,448.0,30.2904645,8.044967880085652,4.2586206896551735,16.408152038216556,12.27828448275862,2.77,1.5432758620689655,0.6886206896551724,0.617666724137931,0.70966,3.5
404,131.0,26.962328000000003,21.91666666666667,4.666666666666667,50.1315,10.6397,2.754666666666667,1.7166666666666668,0.9733333333333332,0.4830383333333333,2.6108,6.0
405,180.0,14.091992,9.0,4.8,18.439538,11.95216,2.884,1.656,0.811,0.4991960000000001,0.59237,3.3
406,72.0,10.87690799999998,12.0,4.78125,24.50301875,10.904975,2.6625,1.7262499999999998,0.945,0.481478,1.08889,5.5
407,62.0,4.542664,14.666666666666664,5.0,33.33735333333333,11.223166666666666,2.865,1.7166666666666668,0.89,0.4895066666666667,1.99192,6.5
408,120.0,8.941324,10.0,5.333333333333333,20.766935442,10.6397,2.935,1.9433333333333327,0.965,0.4966916666666667,0.97737,5.5
409,106.0,5.230979499999999,9.5,3.9166666666666665,18.5045363965,12.874275000000004,2.5641666666666665,1.598,0.7166666666666668,0.6598700000000001,0.64563,4.0
410,144.0,23.348983,27.6,4.3,65.56541800000001,9.65936,2.205,1.9,1.2240000000000002,0.468765,4.52755,2.8
